COUNTER,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL
83,3868.21,4122.56,4228.72,4514.87,4600.51,4576.41,4520,4428.72,4001.54,4523.08,4857.44,4504.62,4360,4623.59,1717,1708,12.185,0,0,0,0
84,3870.26,4126.15,4229.74,4516.41,4584.1,4569.74,4519.49,4429.23,4001.03,4527.18,4859.49,4507.18,4362.56,4622.56,1716,1708,12.193,0,0,0,0
85,3866.15,4121.03,4226.15,4518.97,4595.38,4572.82,4511.79,4416.41,3987.69,4523.59,4858.97,4503.59,4355.38,4617.44,1716,1708,12.202,0,0,0,0
86,3866.15,4125.13,4227.18,4517.44,4614.87,4576.92,4513.33,4414.87,3991.28,4524.1,4865.64,4504.1,4358.97,4625.64,1715,1710,12.21,0,0,0,0
87,3874.36,4136.41,4235.38,4511.28,4613.33,4577.44,4522.56,4418.46,4000,4532.31,4876.41,4511.28,4371.28,4636.92,1715,1711,12.217,0,0,0,0
88,3868.72,4131.28,4230.77,4506.15,4601.03,4585.13,4523.08,4411.28,3990.26,4528.72,4865.64,4501.54,4361.03,4625.64,1714,1710,12.226,0,0,0,0
89,3863.59,4124.1,4220.51,4508.21,4598.46,4590.26,4521.03,4415.38,3993.85,4531.79,4861.03,4494.87,4353.85,4620.51,1714,1710,12.233,0,0,0,0
90,3868.72,4136.92,4223.59,4511.79,4600.51,4582.56,4522.05,4430.77,4013.33,4543.08,4873.85,4505.64,4365.64,4633.33,1714,1706,12.241,0,0,0,0
91,3868.72,4141.54,4225.64,4507.18,4600.51,4581.54,4523.59,4434.36,4014.87,4541.03,4870.26,4507.69,4364.62,4634.36,1713,1706,12.249,0,0,0,0
92,3861.54,4128.21,4217.95,4505.13,4602.05,4587.18,4521.03,4426.67,4003.59,4532.82,4857.95,4494.36,4351.79,4623.59,1715,1703,12.256,0,0,0,0
93,3857.95,4127.69,4211.79,4514.36,4596.41,4582.56,4510.26,4420.51,4001.54,4532.82,4861.54,4492.82,4352.31,4623.59,1714,1703,12.264,0,0,0,0
94,3864.62,4135.9,4218.46,4519.49,4593.85,4578.46,4505.64,4420,4006.15,4539.49,4869.74,4504.62,4358.46,4630.26,1714,1702,12.273,0,0,0,0
95,3866.67,4138.46,4227.18,4516.92,4606.67,4583.08,4513.85,4417.95,4002.05,4536.41,4869.74,4508.21,4356.92,4630.77,1715,1703,12.28,0,0,0,0
96,3861.54,4138.46,4224.1,4514.36,4610.77,4587.69,4517.95,4411.28,3995.38,4524.62,4861.54,4498.97,4354.87,4631.79,1716,1703,12.287,0,0,0,0
97,3861.03,4137.44,4223.59,4512.82,4597.95,4585.13,4518.97,4413.33,4002.56,4527.18,4863.59,4496.92,4354.87,4633.85,1716,1704,12.295,0,0,0,0
98,3862.05,4143.59,4228.72,4515.9,4595.38,4581.54,4519.49,4422.05,4010.77,4541.54,4874.36,4504.1,4352.82,4633.85,1717,1705,12.303,0,0,0,0
99,3856.92,4152.31,4224.1,4521.03,4606.15,4585.13,4511.28,4416.41,3997.95,4536.92,4867.18,4497.44,4348.21,4628.21,1716,1704,12.311,0,0,0,0
100,3858.46,4145.64,4218.97,4518.46,4604.62,4582.56,4507.69,4413.33,3992.82,4529.23,4857.95,4488.72,4350.26,4626.67,1717,1705,12.319,0,0,0,0
101,3863.59,4134.36,4225.13,4513.33,4594.87,4572.82,4518.46,4428.21,4008.72,4540,4872.31,4496.92,4358.97,4630.26,1718,1703,12.327,0,0,0,0
102,3856.41,4136.92,4224.1,4514.87,4595.38,4572.31,4523.08,4429.74,4009.74,4543.08,4876.41,4501.54,4358.97,4627.18,1718,1705,12.334,0,0,0,0
103,3852.82,4141.03,4214.87,4515.9,4603.59,4575.9,4518.46,4413.85,3995.9,4536.92,4864.1,4490.26,4355.9,4623.08,1719,1706,12.342,0,0,0,0
104,3856.92,4143.59,4212.82,4515.9,4608.21,4576.92,4518.97,4409.74,3991.79,4535.38,4866.15,4488.21,4357.95,4624.1,1719,1708,12.35,0,0,0,0
105,3856.92,4149.74,4212.31,4521.03,4603.59,4582.05,4523.08,4413.33,3993.85,4533.33,4872.31,4494.36,4356.92,4624.62,1720,1710,12.358,0,0,0,0
106,3847.18,4144.1,4206.67,4518.46,4597.44,4587.69,4518.46,4407.18,3985.64,4521.03,4857.95,4487.18,4344.1,4616.92,1720,1710,12.366,0,0,0,0
107,3837.44,4133.85,4202.05,4509.23,4601.03,4585.64,4511.79,4401.03,3974.87,4508.72,4841.03,4472.82,4329.23,4605.13,1720,1711,12.373,0,0,0,0
108,3837.95,4135.38,4200,4510.77,4607.69,4582.56,4509.74,4405.13,3981.54,4512.31,4845.64,4470.77,4330.26,4602.05,1720,1711,12.381,0,0,0,0
109,3842.05,4136.41,4199.49,4518.46,4606.67,4583.59,4507.69,4410.77,3996.92,4524.1,4858.97,4475.38,4341.03,4609.23,1721,1711,12.389,0,0,0,0
110,3842.56,4133.33,4202.56,4517.95,4603.08,4585.13,4511.28,4410.26,4000.51,4526.67,4861.03,4472.82,4346.15,4612.82,1720,1712,12.397,0,0,0,0
111,3841.54,4136.41,4209.74,4519.49,4609.74,4583.59,4518.46,4414.87,4004.1,4526.15,4860.51,4473.85,4348.72,4614.36,1721,1712,12.405,0,0,0,0
112,3849.23,4140.51,4212.31,4524.1,4614.36,4578.97,4514.87,4419.49,4008.21,4525.64,4861.54,4479.49,4351.79,4620.51,1721,1712,12.413,0,0,0,0
113,3854.87,4139.49,4210.26,4528.72,4608.21,4584.62,4509.23,4410.77,3998.97,4522.05,4858.97,4482.56,4350.77,4618.46,1722,1710,12.42,0,0,0,0
114,3853.85,4137.95,4214.87,4542.05,4600.51,4585.64,4517.44,4415.9,4010.77,4532.82,4865.64,4489.74,4352.31,4617.44,1723,1708,12.428,0,0,0,0
115,3851.28,4137.44,4213.33,4554.87,4602.05,4577.95,4526.67,4432.82,4032.31,4547.18,4875.9,4493.33,4354.36,4623.59,1724,1705,12.436,0,0,0,0
116,3842.56,4134.87,4198.46,4548.72,4610.26,4580,4520,4424.62,4013.85,4533.33,4865.13,4480,4343.08,4613.33,1724,1704,12.445,0,0,0,0
117,3836.41,4134.36,4196.41,4543.59,4614.87,4589.23,4511.79,4406.67,3994.36,4516.92,4853.33,4471.28,4336.92,4605.13,1723,1702,12.453,0,0,0,0
118,3841.03,4138.97,4211.28,4548.72,4619.49,4586.15,4510.26,4409.74,4005.13,4525.64,4861.54,4483.08,4346.15,4614.87,1722,1701,12.46,0,0,0,0
119,3844.1,4139.49,4213.85,4547.69,4621.03,4574.36,4510.26,4421.54,4012.31,4536.41,4864.62,4491.79,4350.26,4620.51,1721,1702,12.467,0,0,0,0
120,3841.54,4137.95,4210.26,4538.97,4614.36,4567.18,4510.26,4427.18,4015.9,4536.92,4861.54,4488.21,4353.85,4620,1721,1700,12.475,0,0,0,0
121,3841.54,4141.03,4211.79,4534.36,4612.82,4569.23,4509.74,4430.26,4027.69,4538.97,4867.18,4489.23,4362.05,4623.59,1719,1702,12.483,0,0,0,0
122,3841.03,4142.56,4208.72,4538.46,4623.08,4577.44,4510.26,4427.18,4025.13,4542.05,4867.69,4489.23,4362.05,4621.03,1718,1701,12.491,0,0,0,0
123,3837.44,4137.95,4203.59,4538.97,4627.69,4582.05,4512.82,4426.67,4016.92,4542.56,4861.54,4481.54,4351.79,4613.85,1716,1701,12.498,0,0,0,0
124,3833.85,4135.9,4202.56,4530.26,4625.64,4583.59,4514.36,4426.15,4020,4541.03,4854.36,4473.33,4344.1,4608.21,1716,1701,12.507,0,0,0,0
125,3830.77,4135.9,4201.03,4527.18,4630.26,4584.62,4510.77,4417.95,4016.92,4533.85,4849.23,4470.77,4341.54,4600,1714,1702,12.515,0,0,0,0
126,3835.9,4134.87,4203.59,4531.79,4636.41,4581.03,4508.72,4420,4017.44,4532.31,4858.97,4478.46,4348.21,4605.64,1713,1701,12.522,0,0,0,0
127,3848.21,4143.59,4214.36,4538.46,4638.97,4576.41,4511.79,4431.79,4030.26,4547.18,4875.9,4492.31,4366.67,4620,1711,1701,12.53,0,0,0,0
128,3855.9,4153.85,4220.51,4540,4641.03,4577.95,4512.31,4432.82,4031.28,4553.85,4881.54,4496.41,4376.92,4621.54,1711,1700,12.538,0,0,0,0
0,3851.79,4151.79,4210.77,4534.36,4638.97,4581.54,4509.23,4427.69,4023.08,4543.08,4876.92,4492.82,4372.31,4615.9,1710,1698,12.546,0,0,0,0
1,3844.1,4144.1,4196.41,4530.26,4642.05,4574.36,4507.18,4426.67,4021.54,4534.87,4870.26,4492.31,4366.15,4608.72,1710,1699,12.553,0,0,0,0
2,3839.49,4141.03,4187.18,4532.82,4649.23,4572.31,4505.64,4417.95,4017.44,4528.72,4861.54,4485.64,4362.56,4600,1711,1698,12.561,0,0,0,0
3,3838.97,4136.41,4186.15,4528.72,4648.21,4583.08,4501.03,4406.15,4004.1,4518.97,4855.9,4473.85,4358.97,4596.92,1710,1699,12.569,0,0,0,0
4,3841.03,4134.36,4185.64,4524.1,4645.13,4586.67,4497.95,4403.08,4002.56,4518.97,4856.92,4473.85,4356.41,4600.51,1713,1698,12.577,0,0,0,0
5,3839.49,4134.87,4182.56,4527.18,4649.74,4581.03,4500.51,4399.49,4007.18,4521.03,4857.95,4475.38,4349.74,4601.54,1712,1697,12.584,0,0,0,0
6,3837.95,4132.82,4186.15,4534.87,4650.26,4584.1,4504.62,4400.51,4011.79,4516.41,4855.9,4474.87,4341.54,4595.9,1713,1697,12.592,0,0,0,0
7,3848.72,4140,4196.41,4543.59,4642.56,4587.18,4505.13,4418.97,4027.18,4527.69,4864.1,4486.67,4349.74,4602.05,1713,1696,12.601,0,0,0,0
8,3861.03,4160,4204.1,4550.26,4640.51,4580.51,4507.69,4430.26,4035.38,4539.49,4876.41,4496.41,4362.56,4618.46,1714,1696,12.608,0,0,0,0
9,3859.49,4169.23,4204.1,4544.62,4648.21,4581.54,4507.69,4416.41,4024.62,4530.26,4870.26,4483.59,4351.28,4615.38,1714,1696,12.616,0,0,0,0
10,3850.26,4166.67,4194.87,4534.87,4654.36,4588.72,4504.1,4402.56,4017.44,4519.49,4854.36,4470.77,4331.28,4598.46,1715,1696,12.624,0,0,0,0
11,3851.28,4167.69,4190.26,4537.95,4649.74,4587.18,4506.15,4406.15,4020.51,4523.08,4856.92,4475.9,4333.85,4604.62,1715,1695,12.631,0,0,0,0
12,3856.92,4171.79,4196.92,4540.51,4641.03,4584.1,4509.23,4412.31,4021.54,4528.72,4867.18,4482.05,4346.15,4621.03,1714,1696,12.639,0,0,0,0
13,3850.26,4170.26,4198.46,4538.46,4642.05,4583.59,4507.18,4408.72,4016.92,4523.08,4860.51,4477.44,4339.49,4611.79,1716,1695,12.647,0,0,0,0
14,3838.46,4167.18,4188.21,4537.95,4651.28,4578.46,4505.64,4394.87,4006.15,4508.72,4845.64,4465.64,4325.13,4589.74,1713,1695,12.655,0,0,0,0
15,3836.92,4165.64,4183.59,4534.87,4647.18,4569.23,4504.62,4385.64,4003.59,4500,4838.46,4458.46,4322.05,4585.64,1715,1695,12.664,0,0,0,0
16,3841.54,4165.64,4187.18,4534.36,4635.9,4569.23,4504.62,4392.82,4012.31,4505.13,4843.08,4462.05,4322.56,4595.38,1713,1695,12.671,0,0,0,0
17,3840.51,4165.64,4189.74,4548.21,4635.9,4580,4507.69,4398.46,4006.67,4503.08,4844.62,4462.56,4320,4598.46,1713,1696,12.678,0,0,0,0
18,3841.03,4165.64,4194.87,4562.56,4645.13,4580,4509.23,4393.85,4006.15,4494.87,4843.08,4461.03,4321.54,4595.9,1712,1696,12.686,0,0,0,0
19,3848.21,4166.67,4203.59,4565.64,4646.15,4569.74,4506.67,4400,4029.74,4506.15,4851.79,4475.9,4328.21,4604.62,1712,1698,12.694,0,0,0,0
20,3854.36,4169.74,4207.69,4566.15,4641.03,4570.77,4512.31,4412.31,4042.05,4523.08,4863.08,4491.79,4334.36,4614.87,1711,1697,12.702,0,0,0,0
21,3857.44,4172.31,4206.15,4564.62,4645.64,4575.38,4520,4409.23,4031.79,4518.97,4862.05,4487.69,4334.36,4611.79,1711,1698,12.71,0,0,0,0
22,3851.79,4166.15,4202.05,4561.03,4650.26,4570.77,4512.82,4396.92,4026.15,4505.64,4847.18,4472.31,4321.54,4597.95,1710,1697,12.719,0,0,0,0
23,3842.56,4157.95,4192.82,4560,4642.05,4568.72,4505.13,4394.36,4024.62,4503.59,4838.97,4459.49,4314.36,4587.18,1710,1697,12.726,0,0,0,0
24,3844.1,4162.56,4190.77,4558.46,4640,4572.31,4508.21,4397.95,4018.46,4506.67,4845.64,4461.54,4322.56,4592.82,1710,1695,12.733,0,0,0,0
25,3849.74,4169.23,4196.92,4553.33,4649.74,4572.31,4510.26,4398.46,4021.54,4509.23,4847.69,4470.77,4328.72,4602.05,1708,1695,12.741,0,0,0,0
26,3850.26,4168.21,4197.95,4554.87,4649.23,4570.77,4507.18,4395.38,4027.69,4511.28,4847.69,4467.69,4326.15,4603.59,1709,1695,12.749,0,0,0,0
27,3849.74,4167.18,4196.92,4556.41,4637.95,4571.79,4506.67,4391.79,4028.21,4512.31,4856.41,4464.1,4327.69,4604.62,1709,1694,12.756,0,0,0,0
28,3845.64,4168.21,4195.9,4551.79,4638.97,4572.82,4506.15,4389.74,4031.28,4510.77,4857.44,4469.23,4328.72,4607.18,1709,1695,12.764,0,0,0,0
29,3840,4165.13,4190.77,4552.82,4650.77,4568.21,4503.08,4382.56,4029.74,4497.44,4843.08,4465.64,4318.97,4601.03,1710,1695,12.772,0,0,0,0
30,3839.49,4158.97,4186.15,4554.36,4651.79,4565.13,4502.56,4379.49,4021.54,4487.18,4837.95,4455.9,4314.87,4594.87,1709,1696,12.78,0,0,0,0
31,3840.51,4157.95,4187.69,4549.74,4639.49,4570.26,4504.62,4389.23,4024.62,4497.95,4849.74,4462.56,4323.59,4599.49,1710,1695,12.787,0,0,0,0
32,3838.46,4159.49,4190.26,4547.18,4636.41,4568.21,4506.67,4398.46,4040.51,4508.21,4856.92,4475.38,4328.72,4599.49,1710,1696,12.796,0,0,0,0
33,3840,4157.95,4192.82,4547.18,4638.97,4560,4506.67,4397.95,4044.1,4507.69,4856.41,4476.92,4330.26,4599.49,1710,1696,12.803,0,0,0,0
34,3846.67,4163.08,4199.49,4546.67,4635.9,4562.56,4505.64,4398.46,4041.03,4517.44,4865.64,4476.41,4340.51,4611.28,1710,1696,12.81,0,0,0,0
35,3847.18,4166.67,4200,4544.62,4642.56,4571.79,4509.74,4405.13,4048.21,4532.31,4875.9,4483.08,4351.28,4620,1710,1695,12.819,0,0,0,0
36,3840,4156.41,4198.46,4541.03,4652.82,4573.85,4518.46,4412.31,4052.82,4535.9,4874.87,4487.18,4348.21,4616.92,1710,1694,12.826,0,0,0,0
37,3842.05,4151.79,4203.08,4540,4647.69,4569.74,4524.1,4417.44,4052.31,4536.41,4876.41,4483.59,4347.18,4617.95,1709,1693,12.835,0,0,0,0
38,3842.05,4153.85,4200.51,4538.46,4644.1,4571.79,4514.36,4416.92,4052.31,4530.77,4878.97,4477.44,4346.15,4616.92,1709,1694,12.842,0,0,0,0
39,3831.79,4142.56,4189.23,4532.82,4649.74,4574.87,4503.59,4410.26,4050.26,4521.03,4868.21,4473.33,4335.38,4603.08,1709,1694,12.85,0,0,0,0
40,3833.85,4136.92,4190.77,4531.79,4644.1,4570.26,4512.82,4411.28,4056.92,4529.23,4866.67,4475.38,4335.38,4601.54,1709,1696,12.858,0,0,0,0
41,3838.97,4145.64,4198.46,4532.31,4635.9,4573.33,4518.46,4414.36,4067.18,4536.41,4875.38,4476.41,4346.15,4609.74,1709,1696,12.866,0,0,0,0
42,3831.79,4144.1,4196.41,4531.28,4632.82,4586.15,4509.23,4408.72,4066.15,4524.1,4871.79,4474.87,4342.56,4604.62,1708,1697,12.874,0,0,0,0
43,3831.79,4144.62,4195.38,4533.33,4628.72,4581.03,4510.26,4413.33,4069.74,4522.56,4873.33,4481.54,4339.49,4601.54,1708,1695,12.882,0,0,0,0
44,3836.41,4152.82,4197.95,4535.38,4633.33,4570.26,4516.92,4421.03,4078.46,4534.87,4879.49,4483.59,4344.62,4608.72,1706,1696,12.889,0,0,0,0
45,3826.67,4145.13,4188.21,4533.33,4643.08,4576.41,4507.18,4405.13,4065.64,4521.54,4866.67,4468.21,4335.9,4602.56,1707,1695,12.896,0,0,0,0
46,3822.56,4137.44,4180,4531.28,4637.44,4577.95,4500,4394.87,4053.85,4509.23,4861.54,4463.08,4332.31,4594.87,1706,1694,12.905,0,0,0,0
47,3835.9,4144.1,4191.28,4533.33,4627.18,4569.74,4506.67,4409.23,4069.74,4528.72,4876.92,4474.36,4345.64,4606.67,1707,1695,12.913,0,0,0,0
48,3840,4146.15,4200.51,4532.82,4632.82,4566.67,4507.69,4408.72,4078.46,4534.87,4881.54,4477.44,4345.64,4612.82,1707,1694,12.921,0,0,0,0
49,3829.23,4137.95,4191.79,4527.18,4634.87,4567.69,4505.13,4397.44,4072.82,4522.05,4870.26,4471.79,4339.49,4603.08,1707,1695,12.928,0,0,0,0
50,3824.1,4134.87,4183.59,4525.64,4628.21,4576.41,4507.69,4406.67,4074.87,4519.49,4863.08,4470.77,4341.54,4597.95,1706,1695,12.936,0,0,0,0
51,3827.18,4142.56,4190.26,4529.23,4635.38,4583.59,4506.15,4414.87,4078.46,4525.64,4866.67,4470.77,4341.54,4603.08,1706,1697,12.944,0,0,0,0
52,3834.87,4151.79,4198.46,4533.33,4640.51,4574.36,4504.1,4409.23,4082.56,4532.31,4874.87,4475.9,4342.05,4611.79,1706,1696,12.952,0,0,0,0
53,3840.51,4154.36,4199.49,4533.85,4630.26,4565.64,4506.15,4413.85,4090.26,4539.49,4880,4485.13,4347.18,4620.51,1705,1696,12.96,0,0,0,0
54,3838.46,4151.28,4197.44,4530.77,4624.62,4567.69,4501.54,4414.36,4082.05,4531.28,4877.44,4483.59,4340,4621.54,1706,1695,12.968,0,0,0,0
55,3832.31,4152.31,4195.38,4530.26,4628.72,4568.21,4491.79,4398.46,4062.05,4512.82,4868.72,4473.33,4327.18,4608.21,1704,1695,12.975,0,0,0,0
56,3831.79,4151.28,4194.36,4529.74,4633.33,4569.23,4496.92,4398.97,4062.05,4514.87,4864.62,4471.28,4332.31,4605.64,1705,1695,12.983,0,0,0,0
57,3837.44,4150.26,4196.41,4528.72,4636.41,4573.33,4507.18,4412.82,4079.49,4525.64,4872.31,4475.9,4348.72,4617.95,1704,1695,12.991,0,0,0,0
58,3840,4155.38,4198.46,4530.26,4646.15,4571.79,4506.15,4412.31,4086.67,4526.67,4876.92,4475.38,4350.26,4624.1,1705,1697,12.999,0,0,0,0
59,3837.44,4157.44,4202.56,4533.85,4652.31,4569.74,4504.1,4410.26,4084.62,4526.67,4874.87,4475.9,4342.05,4625.13,1706,1695,13.008,0,0,0,0
60,3837.95,4155.9,4203.59,4532.82,4641.54,4571.28,4506.67,4418.46,4084.1,4526.15,4873.85,4478.46,4342.56,4628.21,1704,1696,13.015,0,0,0,0
61,3837.44,4151.28,4198.97,4527.69,4628.72,4572.31,4503.08,4409.74,4075.38,4513.85,4865.13,4473.85,4342.05,4618.97,1706,1696,13.022,0,0,0,0
62,3836.92,4145.13,4199.49,4526.15,4630.26,4569.74,4502.05,4395.9,4067.18,4509.23,4863.08,4471.79,4340.51,4612.31,1705,1696,13.03,0,0,0,0
63,3841.03,4142.56,4203.08,4526.67,4637.95,4565.64,4505.64,4406.15,4075.38,4522.05,4874.87,4475.9,4348.21,4619.49,1705,1695,13.038,0,0,0,0
64,3840.51,4142.05,4199.49,4527.69,4636.41,4568.21,4501.03,4412.82,4080,4526.15,4875.9,4474.87,4351.28,4622.05,1704,1695,13.046,0,0,0,0
65,3836.41,4141.03,4197.44,4527.69,4638.97,4570.77,4492.82,4404.1,4077.44,4521.03,4868.72,4472.82,4349.23,4616.41,1705,1695,13.054,0,0,0,0
66,3837.95,4143.08,4202.56,4527.69,4647.18,4558.97,4490.26,4403.08,4086.67,4524.1,4869.74,4474.87,4352.31,4617.44,1704,1694,13.06,0,0,0,0
67,3838.97,4144.1,4198.46,4527.69,4642.05,4551.28,4490.26,4405.13,4090.77,4523.08,4864.1,4469.74,4346.15,4615.38,1706,1695,13.069,0,0,0,0
68,3836.92,4138.46,4190.77,4520,4629.74,4564.62,4495.9,4403.08,4090.26,4516.92,4854.87,4467.69,4338.46,4610.26,1705,1693,13.077,0,0,0,0
69,3838.46,4136.92,4196.92,4518.97,4626.15,4575.9,4501.54,4403.59,4091.79,4523.59,4865.13,4477.44,4351.79,4615.9,1706,1695,13.085,0,0,0,0
70,3838.46,4138.97,4204.1,4524.1,4635.9,4563.08,4495.9,4394.36,4078.46,4520.51,4870.26,4472.31,4357.44,4620,1706,1694,13.093,0,0,0,0
71,3830.26,4136.41,4195.38,4522.05,4644.62,4551.79,4487.69,4379.49,4065.64,4501.03,4852.82,4455.9,4337.44,4607.18,1706,1695,13.1,0,0,0,0
72,3825.64,4133.85,4185.64,4521.03,4642.56,4560,4490.77,4385.64,4072.82,4495.9,4840.51,4452.82,4326.67,4596.92,1706,1694,13.107,0,0,0,0
73,3831.28,4134.87,4190.77,4522.56,4631.79,4570.26,4495.38,4400,4080.51,4505.13,4846.15,4460.51,4335.9,4606.15,1705,1695,13.115,0,0,0,0
74,3837.95,4134.87,4197.95,4520,4627.18,4569.74,4492.82,4398.46,4084.62,4510.26,4856.41,4465.64,4344.1,4617.95,1706,1695,13.124,0,0,0,0
75,3850.26,4143.08,4206.15,4523.59,4636.92,4564.1,4491.79,4398.46,4100,4524.1,4868.21,4480.51,4354.87,4628.21,1706,1694,13.132,0,0,0,0
76,3858.46,4151.79,4214.36,4529.74,4648.21,4567.69,4494.36,4405.13,4108.72,4540,4878.97,4494.87,4364.62,4638.97,1707,1694,13.139,0,0,0,0
77,3848.21,4145.64,4211.28,4526.67,4656.92,4576.92,4494.87,4401.54,4097.44,4533.33,4872.31,4483.08,4356.41,4630.77,1707,1693,13.146,0,0,0,0
78,3836.92,4133.33,4201.03,4519.49,4656.41,4582.56,4492.82,4393.33,4087.69,4516.92,4857.95,4465.13,4340.51,4611.79,1708,1693,13.155,0,0,0,0
79,3838.97,4130.77,4199.49,4521.03,4646.67,4585.64,4490.77,4392.82,4090.77,4513.33,4855.38,4467.18,4337.44,4612.31,1707,1692,13.164,0,0,0,0
80,3846.15,4136.41,4208.21,4525.13,4648.21,4585.13,4494.36,4398.46,4092.82,4519.49,4859.49,4476.92,4345.13,4628.21,1708,1694,13.171,0,0,0,0
81,3845.64,4138.97,4213.85,4524.1,4653.33,4579.49,4500,4401.03,4088.72,4527.18,4859.49,4477.44,4351.79,4633.33,1708,1693,13.179,0,0,0,0
82,3841.03,4135.9,4216.41,4520,4645.13,4578.46,4497.95,4397.95,4091.79,4523.08,4858.46,4473.85,4351.28,4627.18,1706,1695,13.187,0,0,0,0
83,3845.13,4133.85,4217.95,4521.03,4637.95,4582.56,4496.41,4400,4099.49,4523.08,4858.97,4480,4350.26,4626.67,1707,1695,13.194,0,0,0,0
84,3851.28,4137.44,4217.95,4519.49,4641.54,4578.97,4502.05,4408.21,4096.92,4536.41,4861.03,4488.72,4352.82,4634.87,1706,1694,13.202,0,0,0,0
85,3848.21,4134.36,4214.87,4514.87,4647.18,4571.79,4500,4407.18,4091.28,4536.92,4859.49,4484.62,4354.87,4633.33,1706,1696,13.21,0,0,0,0
86,3837.95,4123.59,4209.74,4516.41,4650.77,4571.28,4490.77,4396.41,4089.23,4522.05,4850.26,4472.31,4350.26,4617.44,1706,1695,13.218,0,0,0,0
87,3834.87,4118.46,4208.21,4513.85,4641.03,4571.28,4490.26,4398.97,4089.74,4521.03,4844.1,4471.79,4348.72,4610.26,1706,1696,13.226,0,0,0,0
88,3840.51,4120.51,4211.79,4510.77,4623.08,4569.23,4496.92,4410.77,4094.87,4529.23,4846.15,4478.46,4351.28,4622.56,1705,1695,13.234,0,0,0,0
89,3840,4120.51,4212.82,4514.36,4627.18,4568.72,4497.95,4411.79,4103.08,4527.18,4847.18,4476.92,4350.77,4631.28,1704,1694,13.241,0,0,0,0
90,3837.95,4116.41,4206.67,4515.9,4643.08,4566.15,4494.87,4408.21,4105.13,4526.67,4846.15,4476.41,4350.77,4624.62,1703,1693,13.249,0,0,0,0
91,3834.87,4110.77,4200,4512.31,4641.03,4566.15,4489.23,4399.49,4094.36,4523.59,4838.46,4472.82,4347.69,4615.9,1702,1693,13.256,0,0,0,0
92,3829.74,4103.08,4197.95,4510.26,4627.18,4577.95,4486.15,4386.67,4081.03,4512.31,4831.28,4463.08,4340,4612.31,1701,1692,13.265,0,0,0,0
93,3836.41,4108.72,4205.64,4512.31,4625.64,4586.67,4489.74,4389.23,4086.67,4514.36,4840,4469.74,4345.13,4620,1702,1691,13.272,0,0,0,0
94,3843.59,4118.97,4214.87,4512.31,4640.51,4583.59,4492.82,4408.21,4100,4525.64,4848.21,4485.13,4351.28,4627.18,1701,1691,13.279,0,0,0,0
95,3840,4117.95,4216.41,4509.23,4645.64,4587.69,4491.28,4410.77,4094.87,4523.08,4838.97,4481.03,4342.05,4624.62,1702,1692,13.287,0,0,0,0
96,3841.03,4117.44,4215.38,4509.74,4634.87,4591.28,4491.28,4403.08,4091.79,4521.54,4839.49,4472.82,4344.1,4626.15,1701,1692,13.296,0,0,0,0
97,3846.67,4124.1,4216.41,4512.82,4635.38,4575.38,4492.82,4404.62,4105.13,4531.79,4847.18,4478.97,4356.41,4633.33,1701,1694,13.304,0,0,0,0
98,3836.92,4120,4207.18,4507.69,4642.56,4572.82,4484.62,4398.46,4098.97,4523.59,4833.85,4469.74,4346.67,4623.08,1701,1695,13.312,0,0,0,0
99,3829.74,4110.77,4201.54,4498.46,4637.44,4585.64,4477.44,4388.72,4084.62,4507.69,4820.51,4453.85,4335.38,4608.72,1701,1696,13.319,0,0,0,0
100,3838.46,4115.38,4212.31,4500.51,4628.21,4578.97,4484.1,4393.85,4097.95,4517.95,4828.21,4464.62,4348.72,4612.82,1701,1695,13.327,0,0,0,0
101,3845.64,4123.08,4220.51,4504.62,4625.64,4566.67,4487.18,4402.05,4110.26,4531.28,4836.41,4481.54,4358.97,4615.38,1698,1697,13.335,0,0,0,0
102,3841.03,4121.03,4214.36,4501.54,4641.54,4569.74,4476.41,4394.36,4094.36,4517.95,4824.1,4474.36,4346.15,4601.54,1700,1696,13.343,0,0,0,0
103,3833.85,4110.77,4205.13,4497.44,4649.74,4572.31,4471.28,4380.51,4077.44,4499.49,4805.64,4456.41,4328.72,4586.67,1699,1695,13.351,0,0,0,0
104,3834.87,4106.67,4207.18,4497.95,4632.31,4570.26,4481.54,4382.05,4081.03,4502.05,4807.18,4456.41,4331.28,4585.64,1699,1696,13.36,0,0,0,0
105,3838.46,4107.18,4210.77,4496.41,4625.64,4569.74,4490.77,4396.41,4091.28,4512.82,4817.95,4461.54,4339.49,4589.23,1699,1696,13.367,0,0,0,0
106,3830.26,4097.44,4204.62,4494.87,4627.69,4572.31,4489.74,4398.97,4086.67,4507.69,4806.67,4449.74,4327.69,4576.41,1699,1696,13.374,0,0,0,0
107,3824.1,4091.79,4197.44,4496.92,4620,4571.79,4485.13,4390.26,4081.54,4501.54,4793.85,4443.08,4320,4566.15,1699,1695,13.383,0,0,0,0
108,3835.9,4106.15,4205.13,4500.51,4629.23,4560,4486.67,4393.85,4093.85,4513.85,4809.23,4458.46,4334.36,4576.92,1700,1695,13.39,0,0,0,0
